INFO:NEGATIVE WORD LENGTH: DALI ID: 0056b60ad09c4f389d107868e2d5c149, index (from get_file_path): 3, text: lifei, word length: -84.44, line number: 115
INFO:LONG WORD LENGTH: DALI ID: 1b915513353948688cfe41373fc9ff53, index (from get_file_path): 542, text: j'entends, word length: 6.05, word index: 150
INFO:LONG WORD LENGTH: DALI ID: 1b915513353948688cfe41373fc9ff53, index (from get_file_path): 542, text: oo, word length: 6.59, word index: 162
INFO:LONG WORD LENGTH: DALI ID: 1b915513353948688cfe41373fc9ff53, index (from get_file_path): 542, text: voix, word length: 7.45, word index: 184
INFO:LONG WORD LENGTH: DALI ID: 1babe75703de40f987f7b78c7401c0c2, index (from get_file_path): 544, text: uuuuuuu!, word length: 7.92, word index: 0
INFO:LONG WORD LENGTH: DALI ID: 1babe75703de40f987f7b78c7401c0c2, index (from get_file_path): 544, text: uuuuuuuuuh!, word length: 6.00, word index: 107
INFO:LONG WORD LENGTH: DALI ID: 1bf1a59f255448068ab77f36d8943522, index (from get_file_path): 549, text: lalalalalalala., word length: 5.43, word index: 143
INFO:LONG WORD LENGTH: DALI ID: 1bf1a59f255448068ab77f36d8943522, index (from get_file_path): 549, text: lalalalalalala., word length: 5.43, word index: 178
INFO:LONG WORD LENGTH: DALI ID: 1bf1a59f255448068ab77f36d8943522, index (from get_file_path): 549, text: lalalalalalalala., word length: 5.08, word index: 179
INFO:LONG WORD LENGTH: DALI ID: 1c20141f65b54ce7a05daf52e669e5e1, index (from get_file_path): 552, text: ignorierst, word length: 5.02, word index: 60
INFO:LONG WORD LENGTH: DALI ID: 1c274d96e1e449dc923f8734820f47e4, index (from get_file_path): 553, text: alright, word length: 6.18, word index: 187
INFO:LONG WORD LENGTH: DALI ID: 1c274d96e1e449dc923f8734820f47e4, index (from get_file_path): 553, text: alright, word length: 5.63, word index: 272
INFO:LONG WORD LENGTH: DALI ID: 1c55d0815e554e7c8652c3824a45baf0, index (from get_file_path): 559, text: lies, word length: 5.37, word index: 178
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 9.77, word index: 139
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 6.80, word index: 140
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 5.76, word index: 142
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.85, word index: 143
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.85, word index: 144
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 5.06, word index: 145
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.85, word index: 146
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.85, word index: 147
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 5.58, word index: 148
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 8.02, word index: 149
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.50, word index: 150
INFO:LONG WORD LENGTH: DALI ID: 1c6d730ddbca4a2f81c48cd6323d3aaa, index (from get_file_path): 563, text: ah, word length: 7.67, word index: 151
INFO:LONG WORD LENGTH: DALI ID: 1cde06011ac4493eb0b548cceaf48412, index (from get_file_path): 572, text: free, word length: 9.59, word index: 242
INFO:LONG WORD LENGTH: DALI ID: 1d0267ee6d36421aaaf82610fb68446e, index (from get_file_path): 575, text: honor, word length: 5.65, word index: 46
INFO:LONG WORD LENGTH: DALI ID: 1d0267ee6d36421aaaf82610fb68446e, index (from get_file_path): 575, text: horror, word length: 5.65, word index: 107
INFO:LONG WORD LENGTH: DALI ID: 1d1055c70dd84f44a8933d35607b26cd, index (from get_file_path): 576, text: i, word length: 5.62, word index: 144
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: nothing, word length: 0.42, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: left, word length: 0.18, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: for, word length: 0.18, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: me, word length: 0.18, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: to, word length: 0.18, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: say, word length: 0.48, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: there's, word length: 0.18, line number: 6
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: no, word length: 0.18, line number: 7
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: more, word length: 0.18, line number: 8
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: wicked, word length: 0.42, line number: 9
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: games, word length: 0.18, line number: 10
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: to, word length: 0.18, line number: 11
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: play, word length: 0.48, line number: 12
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: it's, word length: 0.18, line number: 13
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: time, word length: 0.18, line number: 14
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: for, word length: 0.18, line number: 15
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: me, word length: 0.18, line number: 16
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: to, word length: 0.18, line number: 17
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: walk, word length: 0.18, line number: 18
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: away, word length: 0.72, line number: 19
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: i, word length: 0.18, line number: 20
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: am, word length: 0.18, line number: 21
INFO:NEGATIVE WORD START TIME: DALI ID: 1d1b63ba74344aa093586e61937f541f, index (from get_file_path): 579, text: alright, word length: 0.60, line number: 22
INFO:LONG WORD LENGTH: DALI ID: 1d3d36c9afd2423eb58a969a3bb6738e, index (from get_file_path): 583, text: heaaart, word length: 5.45, word index: 153
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: ridin', word length: 0.60, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: on, word length: 0.18, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: the, word length: 0.12, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: highway, word length: 0.72, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: goin', word length: 0.54, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: on, word length: 0.18, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: a, word length: 0.12, line number: 6
INFO:NEGATIVE WORD START TIME: DALI ID: 1d6dcab8511e4048bfd5d3cf2125fdb2, index (from get_file_path): 585, text: show, word length: 0.36, line number: 7
INFO:LONG WORD LENGTH: DALI ID: 1e65c0c0939a49b19a32e6d17b47fda2, index (from get_file_path): 599, text: please,, word length: 11.72, word index: 165
INFO:LONG WORD LENGTH: DALI ID: 1ee5e389de554ad080314bdb63c36a4b, index (from get_file_path): 608, text: whoa, word length: 7.03, word index: 112
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: los, word length: 0.17, line number: 0
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: angeles, word length: 0.66, line number: 1
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: give, word length: 0.17, line number: 2
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: it, word length: 0.08, line number: 3
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: up, word length: 0.33, line number: 4
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: one, word length: 0.17, line number: 5
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: more, word length: 0.17, line number: 6
INFO:NEGATIVE WORD START TIME: DALI ID: 1f6b7d1d5c3c42e4bfc0652d9463fc57, index (from get_file_path): 612, text: time, word length: 0.33, line number: 7
INFO:LONG WORD LENGTH: DALI ID: 1f75121b9e5a46289c277f7eb6b55792, index (from get_file_path): 614, text: ooh, word length: 6.82, word index: 0
INFO:LONG WORD LENGTH: DALI ID: 1f75121b9e5a46289c277f7eb6b55792, index (from get_file_path): 614, text: more, word length: 6.14, word index: 68
INFO:LONG WORD LENGTH: DALI ID: 1f75121b9e5a46289c277f7eb6b55792, index (from get_file_path): 614, text: more, word length: 9.82, word index: 114
INFO:LONG WORD LENGTH: DALI ID: 1f75121b9e5a46289c277f7eb6b55792, index (from get_file_path): 614, text: woo, word length: 8.73, word index: 116
INFO:NEGATIVE WORD LENGTH: DALI ID: 207fb585a51c4b88be7164a7c572cc65, index (from get_file_path): 633, text: apartman, word length: -150.27, line number: 111
INFO:LONG WORD LENGTH: DALI ID: 207fb585a51c4b88be7164a7c572cc65, index (from get_file_path): 633, text: ooh, word length: 7.30, word index: 162
INFO:LONG WORD LENGTH: DALI ID: 20c4ceb7e8b94df2b2d8219d603d1e68, index (from get_file_path): 639, text: cannonball, word length: 7.78, word index: 196
INFO:LONG WORD LENGTH: DALI ID: 20c4ceb7e8b94df2b2d8219d603d1e68, index (from get_file_path): 639, text: cannonball, word length: 5.52, word index: 245
INFO:LONG WORD LENGTH: DALI ID: 20db6eb1b525444698c61528d65b75cb, index (from get_file_path): 641, text: time, word length: 5.87, word index: 229
INFO:LONG WORD LENGTH: DALI ID: 212a015fdb3949a0bf06071004382dbc, index (from get_file_path): 645, text: te-, word length: 7.06, word index: 174
INFO:LONG WORD LENGTH: DALI ID: 215ff14501ff45d081a7ae2acf7a18f7, index (from get_file_path): 650, text: lalalalalalala., word length: 5.51, word index: 143
INFO:LONG WORD LENGTH: DALI ID: 215ff14501ff45d081a7ae2acf7a18f7, index (from get_file_path): 650, text: lalalalalalala., word length: 5.51, word index: 178
INFO:LONG WORD LENGTH: DALI ID: 215ff14501ff45d081a7ae2acf7a18f7, index (from get_file_path): 650, text: lalalalalalalala., word length: 5.15, word index: 179
INFO:LONG WORD LENGTH: DALI ID: 21e0f63941e645479f65ea92cdd3e079, index (from get_file_path): 655, text: gun?, word length: 5.27, word index: 127
INFO:LONG WORD LENGTH: DALI ID: 21e0f63941e645479f65ea92cdd3e079, index (from get_file_path): 655, text: gun?, word length: 5.27, word index: 180
INFO:LONG WORD LENGTH: DALI ID: 21e0f63941e645479f65ea92cdd3e079, index (from get_file_path): 655, text: whoa, word length: 8.26, word index: 210
INFO:LONG WORD LENGTH: DALI ID: 21ee192a16604da7bbed0214ff00cb11, index (from get_file_path): 658, text: whooo...whooo...whooo...whooo..., word length: 8.07, word index: 248
INFO:LONG WORD LENGTH: DALI ID: 220a4f32a38b4f9cb3b7e3585610bbcf, index (from get_file_path): 661, text: lasciarmi--, word length: 7.50, word index: 168
INFO:LONG WORD LENGTH: DALI ID: 220a4f32a38b4f9cb3b7e3585610bbcf, index (from get_file_path): 661, text: incancellabile, word length: 7.28, word index: 186
INFO:LONG WORD LENGTH: DALI ID: 2211635e2a714fcf8247878ef5aac1cc, index (from get_file_path): 662, text: love, word length: 8.46, word index: 240
INFO:LONG WORD LENGTH: DALI ID: 226ba2fc922a46a881db8a3390dc550f, index (from get_file_path): 668, text: fois, word length: 5.23, word index: 238
INFO:LONG WORD LENGTH: DALI ID: 227cd010d2b54415958c4e244a93f1a3, index (from get_file_path): 669, text: svegliata, word length: 7.77, word index: 135
INFO:LONG WORD LENGTH: DALI ID: 227cd010d2b54415958c4e244a93f1a3, index (from get_file_path): 669, text: svegliata,, word length: 6.29, word index: 234
INFO:LONG WORD LENGTH: DALI ID: 227cd010d2b54415958c4e244a93f1a3, index (from get_file_path): 669, text: svegliata, word length: 6.70, word index: 289
INFO:LONG WORD LENGTH: DALI ID: 22ac252da2044657af784acb5b15ccad, index (from get_file_path): 674, text: lost, word length: 5.66, word index: 262
INFO:LONG WORD LENGTH: DALI ID: 22da4831326840de928a64d99acc85f8, index (from get_file_path): 678, text: woah, word length: 5.10, word index: 68
INFO:LONG WORD LENGTH: DALI ID: 22da4831326840de928a64d99acc85f8, index (from get_file_path): 678, text: woah, word length: 5.10, word index: 74
INFO:LONG WORD LENGTH: DALI ID: 22da4831326840de928a64d99acc85f8, index (from get_file_path): 678, text: woah, word length: 5.55, word index: 103
INFO:LONG WORD LENGTH: DALI ID: 22ee1e781b6348de8db55bfdec4a1dd1, index (from get_file_path): 679, text: home, word length: 5.62, word index: 110
INFO:LONG WORD LENGTH: DALI ID: 22ee1e781b6348de8db55bfdec4a1dd1, index (from get_file_path): 679, text: home, word length: 5.51, word index: 214
INFO:LONG WORD LENGTH: DALI ID: 23269e4c9bef42c688ac8f5c59831a10, index (from get_file_path): 682, text: heels, word length: 6.43, word index: 288
INFO:LONG WORD LENGTH: DALI ID: 233b6505d8c34471812665d96377f795, index (from get_file_path): 684, text: decembre, word length: 5.12, word index: 84
INFO:LONG WORD LENGTH: DALI ID: 24e6fc1877164aaabaf379bc976839a2, index (from get_file_path): 719, text: ruuuunnnnn!!!, word length: 9.36, word index: 358
INFO:LONG WORD LENGTH: DALI ID: 24e6fc1877164aaabaf379bc976839a2, index (from get_file_path): 719, text: *bass-solo*, word length: 24.75, word index: 359
INFO:LONG WORD LENGTH: DALI ID: 2574b19dac134993ae3f382031b7ee4d, index (from get_file_path): 733, text: hmm, word length: 5.11, word index: 185
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 140
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 146
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 237
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 243
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 249
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 5.83, word index: 255
INFO:LONG WORD LENGTH: DALI ID: 26456e70bb5248b2a6f198d51a8223fa, index (from get_file_path): 741, text: after, word length: 6.50, word index: 305
INFO:LONG WORD LENGTH: DALI ID: 26ed2a07d777404695622308a08a8819, index (from get_file_path): 750, text: wiederkehr., word length: 5.63, word index: 137
INFO:LONG WORD LENGTH: DALI ID: 26ed2a07d777404695622308a08a8819, index (from get_file_path): 750, text: enjoy-it!!!, word length: 16.09, word index: 138
INFO:LONG WORD LENGTH: DALI ID: 26f92768a3ad4a0995b7c3e47875d4f5, index (from get_file_path): 751, text: today, word length: 5.88, word index: 123
INFO:LONG WORD LENGTH: DALI ID: 26f92768a3ad4a0995b7c3e47875d4f5, index (from get_file_path): 751, text: be, word length: 6.50, word index: 136
INFO:LONG WORD LENGTH: DALI ID: 26f92768a3ad4a0995b7c3e47875d4f5, index (from get_file_path): 751, text: be, word length: 6.81, word index: 141
INFO:LONG WORD LENGTH: DALI ID: 271a7b19d6e04a15bc81c34b277983d0, index (from get_file_path): 754, text: rule, word length: 8.46, word index: 104
INFO:LONG WORD LENGTH: DALI ID: 271a7b19d6e04a15bc81c34b277983d0, index (from get_file_path): 754, text: rule, word length: 8.77, word index: 330
INFO:LONG WORD LENGTH: DALI ID: 279592a4a12e44a0b152e1ace4abe76a, index (from get_file_path): 760, text: me, word length: 16.48, word index: 148
INFO:LONG WORD LENGTH: DALI ID: 27ab87f664f647f3a2cd59bb86f86d85, index (from get_file_path): 762, text: oh, word length: 8.89, word index: 185
INFO:LONG WORD LENGTH: DALI ID: 27d00ca1b81b4cf282b367129cb1d52d, index (from get_file_path): 767, text: razo-o-o-o-o-o-on, word length: 5.04, word index: 167
INFO:LONG WORD LENGTH: DALI ID: 27e35c735e6a4a999a44a2ee0d35d77f, index (from get_file_path): 768, text: viiita, word length: 7.09, word index: 137
INFO:LONG WORD LENGTH: DALI ID: 27fd1291d52b4b81833f5cf098d75dc1, index (from get_file_path): 769, text: leave, word length: 12.84, word index: 263
INFO:LONG WORD LENGTH: DALI ID: 28a2c75276a2461fa06bc5cfb01de140, index (from get_file_path): 784, text: lalalalalalala., word length: 5.41, word index: 143
